"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-21","0.0","0.0","20.7","23.3","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-22","4.3","0.0","21.5","25.6","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-23","0.8","0.0","25.8","30.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-24","0.0","0.0","26.7","31.1","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-25","3.6","0.0","26.3","30.6","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-26","15.2","0.0","25.3","30.0","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-27","0.0","0.0","26.0","32.2","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-28","0.0","0.0","26.3","30.6","22.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-29","0.0","0.0","26.0","28.9","23.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-30","0.0","0.0","24.6","27.8","21.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-07-31","0.0","0.0","23.9","27.8","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-01","0.0","0.0","23.7","28.9","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-02","0.0","0.0","28.9","35.0","24.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-03","1.5","0.0","28.1","32.8","25.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-04","16.3","0.0","25.5","29.4","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-05","0.0","0.0","25.4","30.6","21.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-06","0.0","0.0","28.9","35.6","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-07","0.0","0.0","30.2","35.0","25.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-08","24.9","0.0","26.6","29.4","23.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-09","1.5","0.0","26.6","32.2","23.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-10","0.0","0.0","26.3","31.1","22.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-11","9.9","0.0","21.8","22.8","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-12","35.1","0.0","21.2","23.9","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-13","7.4","0.0","20.9","23.3","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-14","0.3","0.0","22.5","26.7","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-15","0.0","0.0","24.8","31.1","21.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-16","0.0","0.0","28.9","32.8","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-17","5.1","0.0","24.1","26.7","21.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-18","3.3","0.0","25.7","31.1","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-19","0.3","0.0","21.0","22.8","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-20","0.0","0.0","21.0","23.3","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-21","0.0","0.0","20.1","22.2","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-22","12.7","0.0","22.1","28.9","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-23","0.0","0.0","22.7","26.7","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-24","0.0","0.0","22.8","29.4","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-25","0.0","0.0","23.3","27.8","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-26","0.0","0.0","22.6","28.9","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-27","0.0","0.0","26.8","32.2","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-28","0.0","0.0","29.5","36.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-29","0.0","0.0","31.8","36.7","27.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-30","0.0","0.0","28.3","33.3","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-08-31","0.0","0.0","21.4","22.8","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-01","0.0","0.0","20.1","23.3","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-02","0.0","0.0","22.2","28.9","17.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-03","0.0","0.0","27.5","35.6","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-04","0.0","0.0","28.2","30.6","22.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-05","0.0","0.0","25.9","33.3","21.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-06","0.8","0.0","27.4","36.1","23.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-07","0.0","0.0","21.9","23.9","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-08","0.0","0.0","19.6","21.7","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-09","0.0","0.0","16.3","18.3","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-10","19.3","0.0","17.7","20.0","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-11","13.5","0.0","19.7","23.9","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-12","6.6","0.0","20.3","21.1","18.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-13","11.2","0.0","19.8","21.7","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-14","0.0","0.0","20.4","23.9","18.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-15","0.0","0.0","19.4","22.8","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-16","0.0","0.0","21.7","27.2","17.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-17","0.0","0.0","23.6","29.4","19.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-18","29.2","0.0","22.7","25.0","20.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-19","0.0","0.0","18.9","21.7","16.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-20","0.0","0.0","17.1","18.9","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-21","0.0","0.0","18.4","22.8","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-22","0.8","0.0","20.8","22.8","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-23","0.0","0.0","15.2","18.3","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-24","0.0","0.0","14.0","15.6","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-25","31.5","0.0","15.7","21.7","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-26","7.1","0.0","23.6","28.9","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-27","1.3","0.0","19.9","21.7","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-28","8.9","0.0","15.7","16.7","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-29","0.0","0.0","17.2","23.3","12.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-09-30","0.0","0.0","16.9","21.1","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-01","1.5","0.0","16.4","20.0","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-02","7.4","0.0","14.7","17.8","13.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-03","5.3","0.0","15.1","17.8","12.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-04","0.0","0.0","18.1","22.8","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-05","0.0","0.0","16.6","20.6","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-06","0.0","0.0","13.5","17.2","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-07","2.5","0.0","19.2","26.7","15.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-08","0.0","0.0","14.6","15.6","12.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-09","0.0","0.0","19.4","26.7","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-10","0.0","0.0","24.0","30.0","20.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-11","15.2","0.0","18.6","22.2","14.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-12","2.3","0.0","14.9","17.2","10.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-13","3.3","0.0","10.9","12.2","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-14","0.0","0.0","10.7","15.0","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-15","1.8","0.0","12.5","21.1","7.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-16","0.8","0.0","14.1","15.6","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-17","0.0","0.0","11.2","17.2","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-18","0.0","0.0","7.2","9.4","3.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-19","0.0","0.0","8.7","17.2","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-20","0.0","0.0","15.1","18.9","9.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-21","0.8","0.0","9.6","11.7","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-22","0.0","0.0","5.9","12.2","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-23","10.4","0.0","9.4","13.3","5.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-24","1.0","0.0","8.0","9.4","5.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-25","0.0","0.0","6.7","10.6","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-26","0.0","0.0","4.7","8.9","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-27","29.7","0.0","8.6","11.1","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-28","0.8","0.0","9.2","12.2","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-29","13.2","0.0","11.1","15.6","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-30","0.0","0.0","8.3","10.0","3.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-10-31","0.0","0.0","7.2","14.4","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-01","0.3","0.0","14.4","17.8","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-02","9.1","0.0","16.2","21.1","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-03","35.3","0.0","15.3","20.0","8.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-04","0.0","0.0","9.2","13.3","5.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-05","9.1","0.0","9.2","11.1","7.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-06","19.8","0.0","10.3","15.6","8.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-07","0.0","0.0","14.8","17.8","11.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-08","0.0","0.0","10.9","13.9","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-09","27.9","0.0","7.9","10.0","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-10","11.4","0.0","8.7","10.0","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-11","0.0","0.0","4.3","7.8","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-12","0.0","0.0","4.8","10.0","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-13","27.9","0.0","9.0","12.2","5.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-14","0.0","0.0","3.1","5.6","-3.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-15","11.7","3.0","-2.5","3.3","-4.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-16","14.5","0.0","3.6","7.8","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-17","0.0","0.0","5.7","10.0","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-18","0.0","0.0","4.7","5.0","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-19","4.3","0.0","3.7","5.0","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-20","10.2","0.0","3.8","5.6","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-21","0.0","0.0","2.7","6.1","-4.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-22","0.0","0.0","-6.4","-4.3","-9.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-23","0.0","0.0","-5.9","0.0","-9.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-24","0.0","0.0","1.8","8.3","-1.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-25","19.8","0.0","7.2","9.4","5.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-26","22.1","0.0","7.0","8.3","5.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-27","11.7","0.0","7.1","9.4","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-28","0.0","0.0","4.5","6.7","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-29","0.0","0.0","5.4","7.8","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-11-30","0.0","0.0","3.6","6.7","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-01","0.0","0.0","3.7","7.2","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-02","19.1","0.0","6.8","10.6","5.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-03","0.0","0.0","10.2","14.4","6.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-04","0.0","0.0","4.2","6.7","-2.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-05","0.0","0.0","-1.4","2.2","-3.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-06","0.0","0.0","1.8","5.6","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-07","0.0","0.0","2.6","4.4","-3.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-08","0.0","0.0","-3.2","-0.5","-6.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-09","0.0","0.0","-1.7","2.8","-4.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-10","0.0","0.0","0.6","3.9","-3.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-11","0.0","0.0","-1.3","3.3","-4.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-12","0.0","0.0","0.9","3.9","-4.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-13","0.0","0.0","-2.6","1.7","-6.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-14","0.0","0.0","2.5","7.8","-1.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-15","0.0","0.0","9.1","12.8","4.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-16","13.7","0.0","6.4","7.2","5.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-17","1.0","0.0","4.4","6.1","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-18","0.5","3.0","0.3","3.9","-3.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-19","0.0","0.0","-0.8","5.6","-4.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-20","0.0","0.0","4.1","10.0","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-21","15.5","0.0","10.9","18.3","6.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-22","0.5","0.0","11.0","13.3","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-23","0.0","0.0","3.1","6.1","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-24","0.0","0.0","1.8","3.9","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-25","0.0","0.0","2.1","3.9","-1.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-26","0.0","0.0","-0.1","4.4","-3.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-27","0.0","0.0","1.2","3.3","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-28","8.4","0.0","4.9","13.9","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-29","0.0","0.0","9.4","12.2","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-30","0.0","0.0","0.0","1.1","-3.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2018-12-31","10.4","0.0","2.5","7.2","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-01","9.7","0.0","8.4","15.0","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-02","0.0","0.0","0.8","2.8","-2.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-03","0.5","0.0","3.1","7.8","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-04","0.0","0.0","4.6","8.9","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-05","13.5","0.0","5.0","6.1","3.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-06","0.0","0.0","4.2","8.3","-3.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-07","0.0","0.0","-3.3","-0.5","-7.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-08","0.5","0.0","1.2","6.1","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-09","3.3","0.0","4.4","7.8","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-10","0.0","0.0","2.1","2.8","-3.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-11","0.0","0.0","-2.9","-1.0","-8.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-12","0.0","0.0","-6.4","-1.6","-9.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-13","0.0","0.0","-5.7","-1.6","-8.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-14","0.0","0.0","-3.1","-0.5","-4.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-15","0.0","0.0","-1.2","3.9","-4.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-16","0.0","0.0","-0.1","5.0","-3.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-17","0.0","0.0","-2.7","0.6","-7.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-18","0.0","0.0","0.2","6.1","-2.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-19","3.3","13.0","0.4","2.8","-2.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-20","30.5","28.0","-1.3","2.8","-12.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-21","0.0","0.0","-12.6","-12.1","-14.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-22","0.0","0.0","-9.8","-2.1","-13.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-23","0.0","0.0","-1.4","8.9","-6.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-24","25.4","0.0","11.1","15.0","2.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-25","0.0","0.0","3.9","5.6","-1.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-26","0.0","0.0","-0.9","2.2","-3.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-27","0.0","0.0","1.7","8.3","-2.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-28","0.0","0.0","1.1","5.6","-4.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-29","1.3","0.0","-2.4","3.3","-6.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-30","4.1","13.0","0.7","3.9","-12.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-01-31","0.0","0.0","-10.9","-7.7","-14.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-01","0.0","0.0","-8.9","-4.9","-12.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-02","0.0","0.0","-5.5","1.7","-9.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-03","0.0","0.0","1.0","3.9","-2.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-04","0.0","0.0","7.1","17.2","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-05","0.0","0.0","10.7","18.3","4.4"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-06","9.4","0.0","4.2","6.7","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-07","5.3","0.0","3.3","5.6","1.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-08","1.8","0.0","6.1","13.9","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-09","0.0","0.0","-0.4","2.2","-3.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-10","0.0","0.0","-1.2","2.8","-4.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-11","0.0","0.0","-0.1","2.8","-3.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-12","23.1","61.0","-3.3","3.3","-7.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-13","7.1","3.0","3.3","6.1","0.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-14","0.0","0.0","1.8","4.4","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-15","2.5","0.0","4.4","11.1","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-16","0.0","0.0","6.2","9.4","-0.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-17","0.0","0.0","-0.9","1.1","-4.3"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-18","7.9","91.0","-1.0","0.0","-6.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-19","0.0","0.0","-4.1","1.1","-7.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-20","2.5","20.0","-3.6","-0.5","-6.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-21","10.7","33.0","1.3","8.9","-3.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-22","0.0","0.0","5.3","7.8","2.2"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-23","0.0","0.0","1.8","3.3","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-24","12.2","0.0","3.7","8.3","1.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-25","0.0","0.0","4.1","5.6","-1.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-26","0.0","0.0","-1.9","0.0","-6.6"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-27","1.3","30.0","-6.7","-3.2","-10.5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-02-28","3.8","56.0","-4.5","-0.5","-7.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-01","0.0","0.0","-1.4","3.3","-4.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-02","4.6","51.0","0.6","1.1","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-03","2.3","18.0","1.8","5.0","0.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-04","24.6","251.0","2.1","4.4","-3.8"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-05","0.0","0.0","-3.2","-0.5","-7.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-06","0.0","0.0","-4.7","-2.7","-7.7"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2019-03-07","0.0","0.0","-6.0","-1.0","-9.3"
